"","locus_tag","pathway_id","pathway_name"
"3588","PA14_45560","path:pau02040","Flagellar assembly"
"3589","PA14_45580","path:pau02020","Two-component system"
"3590","PA14_45580","path:pau02030","Bacterial chemotaxis"
"3591","PA14_45590","path:pau02020","Two-component system"
"3592","PA14_45590","path:pau02030","Bacterial chemotaxis"
"3593","PA14_45610","path:pau02030","Bacterial chemotaxis"
"3594","PA14_45620","path:pau02020","Two-component system"
"3595","PA14_45620","path:pau02030","Bacterial chemotaxis"
"3596","PA14_45630","path:pau02020","Two-component system"
"3597","PA14_45630","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"3598","PA14_45630","path:pau02040","Flagellar assembly"
"3599","PA14_45680","path:pau02040","Flagellar assembly"
"3600","PA14_45720","path:pau02040","Flagellar assembly"
"3601","PA14_45740","path:pau02040","Flagellar assembly"
"3602","PA14_45760","path:pau02040","Flagellar assembly"
"3603","PA14_45770","path:pau02040","Flagellar assembly"
"3604","PA14_45780","path:pau02040","Flagellar assembly"
"3605","PA14_45790","path:pau02030","Bacterial chemotaxis"
"3606","PA14_45790","path:pau02040","Flagellar assembly"
"3607","PA14_45800","path:pau02030","Bacterial chemotaxis"
"3608","PA14_45800","path:pau02040","Flagellar assembly"
"3609","PA14_45810","path:pau02040","Flagellar assembly"
"3610","PA14_45830","path:pau02040","Flagellar assembly"
"3611","PA14_45870","path:pau02020","Two-component system"
"3612","PA14_45880","path:pau02020","Two-component system"
"3613","PA14_45940","path:pau00270","Cysteine and methionine metabolism"
"3614","PA14_45940","path:pau01100","Metabolic pathways"
"3615","PA14_45940","path:pau02024","Quorum sensing"
"3616","PA14_45940","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"3617","PA14_45960","path:pau02024","Quorum sensing"
"3618","PA14_45960","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"3619","PA14_46030","path:pau02020","Two-component system"
"3620","PA14_46030","path:pau02030","Bacterial chemotaxis"
"3621","PA14_46070","path:pau00330","Arginine and proline metabolism"
"3622","PA14_46070","path:pau01100","Metabolic pathways"
"3623","PA14_46120","path:pau00290","Valine, leucine and isoleucine biosynthesis"
"3624","PA14_46120","path:pau00650","Butanoate metabolism"
"3625","PA14_46120","path:pau00660","C5-Branched dibasic acid metabolism"
"3626","PA14_46120","path:pau00770","Pantothenate and CoA biosynthesis"
"3627","PA14_46120","path:pau01100","Metabolic pathways"
"3628","PA14_46120","path:pau01110","Biosynthesis of secondary metabolites"
"3629","PA14_46120","path:pau01210","2-Oxocarboxylic acid metabolism"
"3630","PA14_46120","path:pau01230","Biosynthesis of amino acids"
"3631","PA14_46220","path:pau02010","ABC transporters"
"3632","PA14_46440","path:pau00360","Phenylalanine metabolism"
"3633","PA14_46440","path:pau01100","Metabolic pathways"
"3634","PA14_46470","path:pau00750","Vitamin B6 metabolism"
"3635","PA14_46470","path:pau01100","Metabolic pathways"
"3636","PA14_46470","path:pau01240","Biosynthesis of cofactors"
"3637","PA14_46490","path:pau00061","Fatty acid biosynthesis"
"3638","PA14_46490","path:pau00780","Biotin metabolism"
"3639","PA14_46490","path:pau01100","Metabolic pathways"
"3640","PA14_46490","path:pau01212","Fatty acid metabolism"
"3641","PA14_46490","path:pau01240","Biosynthesis of cofactors"
"3642","PA14_46760","path:pau04122","Sulfur relay system"
"3643","PA14_46910","path:pau02010","ABC transporters"
"3644","PA14_46910","path:pau02020","Two-component system"
"3645","PA14_46920","path:pau02010","ABC transporters"
"3646","PA14_46920","path:pau02020","Two-component system"
"3647","PA14_46930","path:pau02010","ABC transporters"
"3648","PA14_46930","path:pau02020","Two-component system"
"3649","PA14_46950","path:pau02010","ABC transporters"
"3650","PA14_46950","path:pau02020","Two-component system"
"3651","PA14_46960","path:pau00430","Taurine and hypotaurine metabolism"
"3652","PA14_46960","path:pau00460","Cyanoamino acid metabolism"
"3653","PA14_46960","path:pau00480","Glutathione metabolism"
"3654","PA14_46960","path:pau01100","Metabolic pathways"
"3655","PA14_46970","path:pau00220","Arginine biosynthesis"
"3656","PA14_46970","path:pau00250","Alanine, aspartate and glutamate metabolism"
"3657","PA14_46970","path:pau00470","D-Amino acid metabolism"
"3658","PA14_46970","path:pau01100","Metabolic pathways"
"3659","PA14_46970","path:pau01110","Biosynthesis of secondary metabolites"
"3660","PA14_46970","path:pau02020","Two-component system"
"3661","PA14_46980","path:pau02020","Two-component system"
"3662","PA14_46990","path:pau02020","Two-component system"
"3663","PA14_47000","path:pau00633","Nitrotoluene degradation"
"3664","PA14_47000","path:pau01120","Microbial metabolism in diverse environments"
"3665","PA14_47100","path:pau00260","Glycine, serine and threonine metabolism"
"3666","PA14_47100","path:pau00290","Valine, leucine and isoleucine biosynthesis"
"3667","PA14_47100","path:pau01100","Metabolic pathways"
"3668","PA14_47100","path:pau01110","Biosynthesis of secondary metabolites"
"3669","PA14_47100","path:pau01200","Carbon metabolism"
"3670","PA14_47100","path:pau01230","Biosynthesis of amino acids"
"3671","PA14_47150","path:pau00190","Oxidative phosphorylation"
"3672","PA14_47150","path:pau00860","Porphyrin metabolism"
"3673","PA14_47150","path:pau01100","Metabolic pathways"
"3674","PA14_47150","path:pau01110","Biosynthesis of secondary metabolites"
"3675","PA14_47150","path:pau01240","Biosynthesis of cofactors"
"3676","PA14_47160","path:pau00190","Oxidative phosphorylation"
"3677","PA14_47160","path:pau01100","Metabolic pathways"
"3678","PA14_47180","path:pau00190","Oxidative phosphorylation"
"3679","PA14_47180","path:pau01100","Metabolic pathways"
"3680","PA14_47190","path:pau00190","Oxidative phosphorylation"
"3681","PA14_47190","path:pau01100","Metabolic pathways"
"3682","PA14_47210","path:pau00190","Oxidative phosphorylation"
"3683","PA14_47210","path:pau01100","Metabolic pathways"
"3684","PA14_47280","path:pau00440","Phosphonate and phosphinate metabolism"
"3685","PA14_47280","path:pau01100","Metabolic pathways"
"3686","PA14_47280","path:pau01120","Microbial metabolism in diverse environments"
"3687","PA14_47300","path:pau00440","Phosphonate and phosphinate metabolism"
"3688","PA14_47300","path:pau01100","Metabolic pathways"
"3689","PA14_47300","path:pau01120","Microbial metabolism in diverse environments"
"3690","PA14_47370","path:pau03060","Protein export"
"3691","PA14_47390","path:pau02020","Two-component system"
"3692","PA14_47500","path:pau00270","Cysteine and methionine metabolism"
"3693","PA14_47500","path:pau00920","Sulfur metabolism"
"3694","PA14_47500","path:pau01100","Metabolic pathways"
"3695","PA14_47500","path:pau01120","Microbial metabolism in diverse environments"
"3696","PA14_47500","path:pau04122","Sulfur relay system"
"3697","PA14_47550","path:pau00480","Glutathione metabolism"
"3698","PA14_47550","path:pau01100","Metabolic pathways"
"3699","PA14_47600","path:pau00920","Sulfur metabolism"
"3700","PA14_47600","path:pau01100","Metabolic pathways"
"3701","PA14_47600","path:pau01120","Microbial metabolism in diverse environments"
"3702","PA14_47650","path:pau00860","Porphyrin metabolism"
"3703","PA14_47650","path:pau01100","Metabolic pathways"
"3704","PA14_47650","path:pau01240","Biosynthesis of cofactors"
"3705","PA14_47660","path:pau00860","Porphyrin metabolism"
"3706","PA14_47660","path:pau01100","Metabolic pathways"
"3707","PA14_47660","path:pau01240","Biosynthesis of cofactors"
"3708","PA14_47670","path:pau00860","Porphyrin metabolism"
"3709","PA14_47670","path:pau01100","Metabolic pathways"
"3710","PA14_47670","path:pau01240","Biosynthesis of cofactors"
"3711","PA14_47680","path:pau00860","Porphyrin metabolism"
"3712","PA14_47680","path:pau01100","Metabolic pathways"
"3713","PA14_47680","path:pau01240","Biosynthesis of cofactors"
"3714","PA14_47690","path:pau00860","Porphyrin metabolism"
"3715","PA14_47690","path:pau01100","Metabolic pathways"
"3716","PA14_47690","path:pau01240","Biosynthesis of cofactors"
"3717","PA14_47720","path:pau00860","Porphyrin metabolism"
"3718","PA14_47720","path:pau01100","Metabolic pathways"
"3719","PA14_47720","path:pau01240","Biosynthesis of cofactors"
"3720","PA14_47730","path:pau00860","Porphyrin metabolism"
"3721","PA14_47730","path:pau01100","Metabolic pathways"
"3722","PA14_47730","path:pau01240","Biosynthesis of cofactors"
"3723","PA14_47750","path:pau00740","Riboflavin metabolism"
"3724","PA14_47750","path:pau01100","Metabolic pathways"
"3725","PA14_47750","path:pau01240","Biosynthesis of cofactors"
"3726","PA14_47760","path:pau00860","Porphyrin metabolism"
"3727","PA14_47760","path:pau01100","Metabolic pathways"
"3728","PA14_47760","path:pau01240","Biosynthesis of cofactors"
"3729","PA14_47790","path:pau00860","Porphyrin metabolism"
"3730","PA14_47790","path:pau01100","Metabolic pathways"
"3731","PA14_47790","path:pau01240","Biosynthesis of cofactors"
"3732","PA14_47840","path:pau00470","D-Amino acid metabolism"
"3733","PA14_47840","path:pau01100","Metabolic pathways"
"3734","PA14_47850","path:pau00470","D-Amino acid metabolism"
"3735","PA14_47850","path:pau01100","Metabolic pathways"
"3736","PA14_47860","path:pau00470","D-Amino acid metabolism"
"3737","PA14_47860","path:pau01100","Metabolic pathways"
"3738","PA14_47920","path:pau02010","ABC transporters"
"3739","PA14_47930","path:pau00330","Arginine and proline metabolism"
"3740","PA14_47940","path:pau02010","ABC transporters"
"3741","PA14_47950","path:pau02010","ABC transporters"
"3742","PA14_47960","path:pau02010","ABC transporters"
"3743","PA14_47970","path:pau00330","Arginine and proline metabolism"
"3744","PA14_47970","path:pau01100","Metabolic pathways"
"3745","PA14_48000","path:pau00470","D-Amino acid metabolism"
"3746","PA14_48000","path:pau01100","Metabolic pathways"
"3747","PA14_48010","path:pau00040","Pentose and glucuronate interconversions"
"3748","PA14_48010","path:pau00053","Ascorbate and aldarate metabolism"
"3749","PA14_48010","path:pau00470","D-Amino acid metabolism"
"3750","PA14_48010","path:pau01100","Metabolic pathways"
"3751","PA14_48020","path:pau00310","Lysine degradation"
"3752","PA14_48020","path:pau01100","Metabolic pathways"
"3753","PA14_48020","path:pau01120","Microbial metabolism in diverse environments"
"3754","PA14_48030","path:pau02020","Two-component system"
"3755","PA14_48030","path:pau02030","Bacterial chemotaxis"
"3756","PA14_48060","path:pau01503","Cationic antimicrobial peptide (CAMP) resistance"
"3757","PA14_48115","path:pau02010","ABC transporters"
"3758","PA14_48440","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"3759","PA14_48440","path:pau01100","Metabolic pathways"
"3760","PA14_48440","path:pau01110","Biosynthesis of secondary metabolites"
"3761","PA14_48440","path:pau01240","Biosynthesis of cofactors"
"3762","PA14_48450","path:pau00330","Arginine and proline metabolism"
"3763","PA14_48450","path:pau01100","Metabolic pathways"
"3764","PA14_48450","path:pau01110","Biosynthesis of secondary metabolites"
"3765","PA14_48460","path:pau02010","ABC transporters"
"3766","PA14_48470","path:pau00330","Arginine and proline metabolism"
"3767","PA14_48470","path:pau01100","Metabolic pathways"
"3768","PA14_48470","path:pau01110","Biosynthesis of secondary metabolites"
"3769","PA14_48490","path:pau00330","Arginine and proline metabolism"
"3770","PA14_48490","path:pau01100","Metabolic pathways"
"3771","PA14_48490","path:pau01110","Biosynthesis of secondary metabolites"
"3772","PA14_48680","path:pau00627","Aminobenzoate degradation"
"3773","PA14_48680","path:pau01120","Microbial metabolism in diverse environments"
"3774","PA14_48810","path:pau00760","Nicotinate and nicotinamide metabolism"
"3775","PA14_48810","path:pau01100","Metabolic pathways"
"3776","PA14_49070","path:pau01100","Metabolic pathways"
"3777","PA14_49070","path:pau04146","Peroxisome"
"3778","PA14_49080","path:pau00071","Fatty acid degradation"
"3779","PA14_49080","path:pau01100","Metabolic pathways"
"3780","PA14_49080","path:pau01212","Fatty acid metabolism"
"3781","PA14_49130","path:pau02020","Two-component system"
"3782","PA14_49170","path:pau01503","Cationic antimicrobial peptide (CAMP) resistance"
"3783","PA14_49170","path:pau02020","Two-component system"
"3784","PA14_49180","path:pau01503","Cationic antimicrobial peptide (CAMP) resistance"
"3785","PA14_49180","path:pau02020","Two-component system"
"3786","PA14_49250","path:pau00910","Nitrogen metabolism"
"3787","PA14_49250","path:pau01100","Metabolic pathways"
"3788","PA14_49250","path:pau01120","Microbial metabolism in diverse environments"
"3789","PA14_49250","path:pau01310","Nitrogen cycle"
"3790","PA14_49260","path:pau00910","Nitrogen metabolism"
"3791","PA14_49260","path:pau01100","Metabolic pathways"
"3792","PA14_49260","path:pau01120","Microbial metabolism in diverse environments"
"3793","PA14_49260","path:pau01310","Nitrogen cycle"
"3794","PA14_49300","path:pau01100","Metabolic pathways"
"3795","PA14_49340","path:pau00074","Mycolic acid biosynthesis"
"3796","PA14_49340","path:pau01053","Biosynthesis of siderophore group nonribosomal peptides"
"3797","PA14_49340","path:pau01100","Metabolic pathways"
"3798","PA14_49340","path:pau01110","Biosynthesis of secondary metabolites"
"3799","PA14_49380","path:pau00300","Lysine biosynthesis"
"3800","PA14_49380","path:pau01100","Metabolic pathways"
"3801","PA14_49380","path:pau01120","Microbial metabolism in diverse environments"
"3802","PA14_49380","path:pau01230","Biosynthesis of amino acids"
"3803","PA14_49420","path:pau02020","Two-component system"
"3804","PA14_49440","path:pau02020","Two-component system"
"3805","PA14_49460","path:pau00230","Purine metabolism"
"3806","PA14_49460","path:pau00240","Pyrimidine metabolism"
"3807","PA14_49460","path:pau01100","Metabolic pathways"
"3808","PA14_49460","path:pau01232","Nucleotide metabolism"
"3809","PA14_49470","path:pau00230","Purine metabolism"
"3810","PA14_49470","path:pau00240","Pyrimidine metabolism"
"3811","PA14_49470","path:pau01100","Metabolic pathways"
"3812","PA14_49470","path:pau01232","Nucleotide metabolism"
"3813","PA14_49650","path:pau00230","Purine metabolism"
"3814","PA14_49650","path:pau01100","Metabolic pathways"
"3815","PA14_49650","path:pau01120","Microbial metabolism in diverse environments"
"3816","PA14_49700","path:pau02024","Quorum sensing"
"3817","PA14_49710","path:pau00620","Pyruvate metabolism"
"3818","PA14_49710","path:pau01100","Metabolic pathways"
"3819","PA14_49710","path:pau01120","Microbial metabolism in diverse environments"
"3820","PA14_49760","path:pau02024","Quorum sensing"
"3821","PA14_49760","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"3822","PA14_49820","path:pau00760","Nicotinate and nicotinamide metabolism"
"3823","PA14_49820","path:pau01100","Metabolic pathways"
"3824","PA14_49840","path:pau00230","Purine metabolism"
"3825","PA14_49840","path:pau01100","Metabolic pathways"
"3826","PA14_49840","path:pau01232","Nucleotide metabolism"
"3827","PA14_49890","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"3828","PA14_50060","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"3829","PA14_50080","path:pau02040","Flagellar assembly"
"3830","PA14_50100","path:pau02040","Flagellar assembly"
"3831","PA14_50110","path:pau02040","Flagellar assembly"
"3832","PA14_50130","path:pau02030","Bacterial chemotaxis"
"3833","PA14_50130","path:pau02040","Flagellar assembly"
"3834","PA14_50140","path:pau02040","Flagellar assembly"
"3835","PA14_50160","path:pau02040","Flagellar assembly"
"3836","PA14_50180","path:pau02020","Two-component system"
